id;class_name;path
26;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_6_29067_19532_0.jpg
27;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_9_13021_12272_1.jpg
28;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_7_30618_18783_0.jpg
29;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_4_12926_19679_0.jpg
30;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_17_17088_91229_2.jpg
31;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_17_12326_80467_1.jpg
32;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_6_31084_13739_1.jpg
33;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_5_21295_35552_0.jpg
34;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_6_25773_31109_0.jpg
35;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_5_24171_8023_0.jpg
36;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_5_19581_46819_0.jpg
37;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_5_22139_11692_0.jpg
38;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_6_16614_28655_0.jpg
39;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_17_31595_45727_0.jpg
40;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_6_25668_31357_0.jpg
41;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_6_37083_10132_0.jpg
42;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_5_33040_36379_0.jpg
43;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_5_16158_38079_0.jpg
44;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_17_29939_50658_1.jpg
45;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_6_22139_11820_0.jpg
46;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_16_38543_57482_0.jpg
47;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_5_24389_7813_0.jpg
48;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_3_8690_25127_0.jpg
49;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_10_17218_35213_0.jpg
50;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_5_37037_10132_0.jpg
51;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_5_10399_28972_0.jpg
52;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_12_23502_34199_0.jpg
53;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_4_8938_24467_0.jpg
54;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_12_27019_20325_1.jpg
55;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_9_13021_12309_1.jpg
56;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_1_8411_18677_0.jpg
57;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_4_22700_12205_0.jpg
58;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_5_24389_7685_0.jpg
59;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_10_8288_29872_0.jpg
60;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_4_8938_23827_0.jpg
61;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_17_12326_80339_0.jpg
62;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_12_43695_54844_0.jpg
63;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_3_27884_17552_0.jpg
64;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_17_29792_50704_0.jpg
65;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_6_9768_30401_0.jpg
66;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_6_9648_30401_2.jpg
67;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_3_22700_12205_0.jpg
68;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_5_22139_11820_0.jpg
69;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_17_16803_96622_0.jpg
70;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_6_21329_35519_0.jpg
71;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_3_7732_24165_0.jpg
72;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_5_11016_38171_0.jpg
73;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_4_7797_24091_0.jpg
74;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_6_22049_11692_0.jpg
75;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_5_16327_27895_0.jpg
76;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_6_37037_9955_0.jpg
77;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_17_29920_50658_0.jpg
78;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_2_32388_58407_0.jpg
79;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_17_12326_80470_0.jpg
80;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_5_15615_41633_0.jpg
81;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_6_10296_29228_0.jpg
82;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_12_32388_58407_0.jpg
83;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_5_33081_10818_0.jpg
84;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_14_9137_12922_1.jpg
85;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_6_9648_30529_0.jpg
86;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_17_9346_92387_0.jpg
87;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_10_10737_28876_0.jpg
88;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_4_7604_23963_0.jpg
89;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_6_16455_28064_0.jpg
90;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_5_9648_30601_1.jpg
91;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_5_37083_9955_0.jpg
92;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_2_28064_56302_0.jpg
93;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_6_16327_28064_0.jpg
94;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_8_13021_12272_1.jpg
95;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_12_6585_23290_0.jpg
96;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_5_16614_28780_0.jpg
97;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_6_33081_10818_0.jpg
98;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_12_29839_32471_0.jpg
99;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_9_12920_12144_0.jpg
100;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_3_7604_23963_0.jpg
101;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_7_54616_25503_0.jpg
102;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_4_15644_18151_0.jpg
103;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_6_15595_41588_0.jpg
104;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_9_12920_12309_0.jpg
105;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_12_24226_33805_0.jpg
106;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_12_28706_18978_1.jpg
107;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_2_41134_50030_0.jpg
108;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_6_35777_39821_0.jpg
109;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_6_37878_11463_0.jpg
110;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_7_18626_25522_0.jpg
111;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_5_16639_28780_0.jpg
112;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_17_17161_91141_1.jpg
113;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_4_15846_18151_0.jpg
114;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_17_16803_96697_0.jpg
115;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_6_15630_19582_0.jpg
116;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_6_14358_38578_0.jpg
117;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_17_31595_45700_0.jpg
118;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_6_36755_39238_0.jpg
119;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_12_41134_50016_0.jpg
120;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_5_32135_18211_0.jpg
121;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_5_25773_31237_0.jpg
122;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_5_36110_13803_0.jpg
123;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_6_15700_19692_0.jpg
124;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_6_25540_31237_0.jpg
125;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_12_24730_59593_0.jpg
126;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_11_14824_16633_0.jpg
127;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_6_15170_31868_1.jpg
128;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_17_31614_45727_1.jpg
129;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_3_9367_23082_0.jpg
130;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_17_12986_94309_0.jpg
131;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_6_25668_31237_0.jpg
132;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_10_14242_32702_0.jpg
133;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_12_29981_32343_0.jpg
134;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_5_27528_31005_0.jpg
135;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_12_24022_58547_0.jpg
136;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_6_37083_9955_0.jpg
137;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_2_32350_58276_0.jpg
138;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_5_14358_38524_0.jpg
139;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_6_24389_7685_0.jpg
140;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_5_36110_13931_0.jpg
141;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_10_17264_33438_1.jpg
142;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_7_49193_31760_0.jpg
143;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_5_13961_30406_0.jpg
144;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_12_25613_34208_0.jpg
145;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_12_24858_59593_0.jpg
146;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_12_28592_18978_0.jpg
147;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_6_35798_39821_0.jpg
148;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_6_10296_28972_0.jpg
149;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_6_27500_31336_0.jpg
150;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_12_29798_16468_0.jpg
151;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_6_15630_19692_0.jpg
152;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_12_30919_35584_0.jpg
153;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_5_32135_18177_0.jpg
154;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_17_9360_92387_0.jpg
155;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_12_23579_34199_0.jpg
156;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_3_9454_23197_0.jpg
157;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_9_11903_12906_0.jpg
158;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_5_15170_31779_0.jpg
159;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_6_35798_39798_0.jpg
160;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_5_16455_28023_0.jpg
161;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_5_28160_19051_0.jpg
162;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_9_11903_13017_0.jpg
163;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_17_31209_48438_0.jpg
164;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_7_53233_33423_0.jpg
165;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_5_19581_46798_0.jpg
166;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_17_17161_91141_2.jpg
167;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_5_36193_13803_0.jpg
168;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_17_16868_96697_0.jpg
169;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_12_26700_58818_0.jpg
170;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_8_12920_12309_1.jpg
171;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_5_16614_28655_0.jpg
172;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_5_26147_24538_0.jpg
173;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_5_26115_20746_0.jpg
174;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_6_32135_18211_0.jpg
175;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_6_29067_19482_0.jpg
176;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_7_53233_33289_0.jpg
177;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_2_24730_59593_0.jpg
178;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_5_28440_36609_0.jpg
179;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_10_17066_35575_0.jpg
180;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_5_10399_29228_0.jpg
181;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_17_12234_80339_1.jpg
182;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_8_12920_12272_1.jpg
183;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_3_9454_23082_0.jpg
184;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_5_9520_30401_0.jpg
185;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_3_22700_12207_0.jpg
186;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_3_8810_24339_0.jpg
187;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_6_13265_33521_0.jpg
188;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_6_24389_7813_0.jpg
189;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_6_33081_10820_0.jpg
190;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_5_24299_7685_0.jpg
191;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_2_28592_19133_0.jpg
192;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_4_9454_23082_0.jpg
193;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_3_15846_18321_0.jpg
194;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_2_28706_19133_0.jpg
195;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_6_9520_30529_0.jpg
196;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_3_7050_23492_0.jpg
197;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_4_7797_23963_0.jpg
198;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_11_11212_4955_0.jpg
199;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_6_29040_19482_0.jpg
200;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_5_9768_30401_1.jpg
201;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_17_29792_50658_1.jpg
202;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_5_15630_19692_0.jpg
203;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_3_8810_23955_0.jpg
204;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_2_28592_19106_0.jpg
205;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_2_28706_18978_1.jpg
206;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_6_32969_10820_0.jpg
207;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_6_25668_31237_1.jpg
208;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_6_25773_31237_0.jpg
209;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_5_24299_7941_0.jpg
210;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_17_29792_50704_1.jpg
211;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_17_10905_96565_0.jpg
212;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_12_27213_34708_0.jpg
213;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_6_19581_46798_0.jpg
214;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_3_15846_18151_0.jpg
215;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_3_8938_24339_0.jpg
216;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_5_16483_28064_0.jpg
217;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_4_7125_23492_0.jpg
218;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_14_6343_15323_0.jpg
219;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_12_24098_33181_0.jpg
220;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_2_43390_53650_0.jpg
221;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_5_22049_11824_0.jpg
222;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_6_25668_31109_0.jpg
223;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_12_28407_31985_0.jpg
224;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_8_11903_13017_0.jpg
225;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_5_14579_30463_0.jpg
226;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_6_14074_31937_0.jpg
227;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_7_18573_25522_0.jpg
228;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_14_6138_15159_0.jpg
229;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_5_37878_11335_0.jpg
230;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_18_9834_12543_0.jpg
231;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_6_30745_22195_0.jpg
232;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_3_12926_19679_0.jpg
233;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_5_16327_28023_0.jpg
234;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_6_37037_10132_0.jpg
235;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_8_12920_12309_0.jpg
236;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_3_15772_18151_0.jpg
237;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_6_24299_7941_1.jpg
238;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_4_7050_23492_0.jpg
239;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_17_29920_50704_0.jpg
240;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_5_13283_33499_0.jpg
241;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_6_25540_31357_0.jpg
242;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_2_23680_4498_0.jpg
243;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_4_7125_23578_0.jpg
244;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_5_37083_10083_0.jpg
245;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_2_32350_58404_0.jpg
246;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_5_32969_10820_0.jpg
247;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_10_10778_28893_0.jpg
248;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_17_31614_45700_0.jpg
249;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_5_26176_20746_0.jpg
250;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_6_19518_46798_0.jpg
251;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_16_38507_57482_0.jpg
252;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_14_6343_15396_0.jpg
253;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_12_29967_32471_0.jpg
254;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_5_28440_36586_0.jpg
255;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_13_43489_7816_0.jpg
256;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_17_49851_24920_0.jpg
257;0;DATA/daninhas_full/train/DATASET_BRACHIARIA/ORTOFOTO_4_15772_18151_0.jpg
